what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1337963468338
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1337963468338
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1337963468338
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1337963468338
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1337963468338
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1337963468338
started,bundle,org.eclipse.php.core,2.2.1.v20101001-2300,"org.eclipse.php.core",1337963468338
started,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1337963468338
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1337963468338
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1337963468338
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1337963468338
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1337963468338
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1337963468338
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1337963468338
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1337963468338
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1337963468354
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1337963468354
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1337963468354
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1337963468354
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1337963468354
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1337963468354
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1337963468354
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1337963468354
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1337963468354
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1337963468354
os,sysinfo,,,"win32",1337963468354
arch,sysinfo,,,"x86",1337963468354
ws,sysinfo,,,"win32",1337963468354
locale,sysinfo,,,"de_DE",1337963468354
processors,sysinfo,,,"1",1337963468354
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337963468354
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1337963468354
java.specification.name,sysinfo,,,"Java Platform API Specification",1337963468354
java.specification.vendor,sysinfo,,,"Oracle Corporation",1337963468354
java.specification.version,sysinfo,,,"1.7",1337963468354
java.vendor,sysinfo,,,"Oracle Corporation",1337963468354
java.version,sysinfo,,,"1.7.0_04",1337963468354
java.vm.info,sysinfo,,,"mixed mode, sharing",1337963468354
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1337963468354
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337963468354
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1337963468354
java.vm.specification.version,sysinfo,,,"1.7",1337963468354
java.vm.vendor,sysinfo,,,"Oracle Corporation",1337963468354
java.vm.version,sysinfo,,,"23.0-b21",1337963468354
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1337963468447
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1337963468463
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1337963468635
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1337963468650
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1337963468650
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1337963468650
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1337963468650
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1337963468650
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1337963468650
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1337963468650
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1337963468650
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1337963468650
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1337963469009
started,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1337963469259
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1337963469321
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1337963469384
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1337963469415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963472389
started,bundle,org.eclipse.dltk.rse.core,2.0.1.v20100804-1944,"org.eclipse.dltk.rse.core",1337963472420
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1337963472452
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1337963472545
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1337963472732
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1337963472732
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1337963472732
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1337963472732
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1337963472732
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1337963472732
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1337963472732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963472810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963473076
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1337963502778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963519767
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1337963520063
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1337963520266
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1337963520422
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1337963520484
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1337963520515
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1337963521015
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1337963521061
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1337963521093
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1337963521124
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1337963521186
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1337963521264
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1337963521373
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1337963521951
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1337963522949
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1337963523199
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1337963523245
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1337963523589
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1337963524025
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1337963524166
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1337963524181
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1337963524181
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1337963524540
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1337963524540
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1337963526646
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1337963527442
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1337963527489
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1337963533105
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1337963533666
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1337963533697
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1337963534509
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1337963536069
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1337963536381
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1337963536630
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1337963536880
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1337963537675
executed,command,,,"AUTOGEN:::org.eclipse.php.editor.ruler.actions/org.eclipse.php.internal.ui.editor.PhpSelectRulerAction",1337963545990
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1337963550421
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1337963550827
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1337963558206
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1337963558268
started,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1337963558284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963569095
error,log,,,"Unhandled event loop exception",1337963598393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963607363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963608330
error,log,,,"Unhandled event loop exception",1337963608486
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1337963623712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963645319
opened,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1337963647768
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1337963647815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963647877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963651543
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1337963652479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963654851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963667815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963669328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963671356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963674289
error,log,,,"Unhandled event loop exception",1337963675100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963722962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963724553
error,log,,,"Unhandled event loop exception",1337963724725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963727954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963729483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963733445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963736394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963739030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963741386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963893885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963902528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963909876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963912700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963913855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963918036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963937147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963941141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963968287
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1337963968802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963973825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337963977382
executed,command,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui.phpServerShortcut.debug",1337963977398
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1337963977694
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1337963978037
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1337963978069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1337964069353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964072989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964091740
opened,view,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.view",1337964091912
activated,view,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.view",1337964091943
opened,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPBrowserOutput",1337964092114
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPBrowserOutput",1337964092130
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1337964092513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964098107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964101314
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1337964102343
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1337964102405
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1337964102405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964104972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964107764
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1337964122988
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1337964132066
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1337964132144
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1337964132191
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1337964137268
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1337964137268
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1337964159845
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1337964159923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964160593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964161373
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1337964167395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964175085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1337964198406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964218453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964221573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964240683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964240730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964242618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964246955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964248874
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1337964249186
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1337964250427
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1337964250427
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1337964250443
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1337964250490
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1337964250490
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1337964250490
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1337964250505
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1337964250505
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1337964250505
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1337964250537
stopped,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1337964250537
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1337964250583
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1337964250583
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1337964250599
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1337964250599
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1337964250646
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1337964250646
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1337964250646
